customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
C209092,110,1,896.0,5,2,3,523,10,Potential
C209245,304,1,11.73,4,2,1,421,7,Potential
C209344,360,1,2700.7200000000003,3,2,4,324,9,Potential
C209393,321,1,322.56,3,2,3,323,8,Potential
C209396,169,1,1016.5,4,2,3,423,9,Potential
C209512,773,1,4801.28,1,2,4,124,7,Lost
C209632,231,1,650.56,4,2,3,423,9,Potential
C209721,515,1,60.6,2,2,1,221,5,Lost
C209723,471,1,1016.5,3,2,3,323,8,Potential
C209735,207,1,1200.32,4,2,4,424,10,Potential
C209779,512,1,47.07,2,2,1,221,5,Lost
C209805,129,1,2700.7200000000003,5,2,4,524,11,Potential
C209825,301,1,47.07,4,2,1,421,7,Potential
C209838,73,1,600.17,5,2,3,523,10,Potential
C209920,92,1,2700.7200000000003,5,2,4,524,11,Potential
C210000,574,1,650.56,2,2,3,223,7,Lost
C210060,385,1,5401.53,3,2,5,325,10,Potential
C210247,149,1,4200.0,5,2,4,524,11,Potential
C210311,268,1,1016.5,4,2,3,423,9,Potential
C210401,433,1,20.92,3,2,1,321,6,Potential
C210459,552,1,4801.28,2,2,4,224,8,Lost
C210517,655,1,300.08,1,2,2,122,5,Lost
C210829,203,1,7502.0,4,2,5,425,11,Potential
C210930,529,1,5.23,2,2,1,221,5,Lost
C210931,727,1,1016.5,1,2,3,123,6,Lost
C211046,522,1,9602.72,2,2,5,225,9,Lost
C211063,420,1,600.17,3,2,3,323,8,Potential
C211098,443,1,35.84,3,2,1,321,6,Potential
C211227,710,1,46.92,1,2,1,121,4,Lost
C211246,471,1,20.92,3,2,1,321,6,Potential
C211328,282,1,35.84,4,2,1,421,7,Potential
C211390,577,1,35.84,2,2,1,221,5,Lost
C211427,632,1,650.56,2,2,3,223,7,Lost
C211451,153,1,47.07,5,2,1,521,8,Potential
C211473,527,1,187.68,2,2,2,222,6,Lost
C211509,280,1,5.23,4,2,1,421,7,Potential
C211556,656,1,16800.0,1,2,5,125,8,Lost
C211588,703,1,2700.7200000000003,1,2,4,124,7,Lost
C211593,678,1,322.56,1,2,3,123,6,Lost
C211607,565,1,1200.32,2,2,4,224,8,Lost
C211622,335,1,105.57,3,2,2,322,7,Potential
C211623,14,1,7502.0,5,2,5,525,12,Potential
C211633,549,1,650.56,2,2,3,223,7,Lost
C211660,291,1,130.75,4,2,2,422,8,Potential
C211675,206,1,300.08,4,2,2,422,8,Potential
C211679,174,1,300.08,4,2,2,422,8,Potential
C211704,728,1,143.36,1,2,2,122,5,Lost
C211854,277,1,2700.7200000000003,4,2,4,424,10,Potential
C211860,497,1,7502.0,2,2,5,225,9,Lost
C211919,605,1,2700.7200000000003,2,2,4,224,8,Lost
C211968,731,1,378.75,1,2,3,123,6,Lost
C212061,91,1,300.08,5,2,2,522,9,Potential
C212071,86,1,1016.5,5,2,3,523,10,Potential
C212131,460,1,15.15,3,2,1,321,6,Potential
C212181,33,1,15.15,5,2,1,521,8,Potential
C212266,338,1,322.56,3,2,3,323,8,Potential
C212310,675,1,5401.53,1,2,5,125,8,Lost
C212525,176,1,15004.25,4,2,5,425,11,Potential
C212533,624,1,300.08,2,2,2,222,6,Lost
C212663,112,1,2400.68,5,2,4,524,11,Potential
C212683,506,1,4801.28,2,2,4,224,8,Lost
C212726,392,1,20.92,3,2,1,321,6,Potential
C212744,181,1,650.56,4,2,3,423,9,Potential
C212750,447,1,5401.53,3,2,5,325,10,Potential
C212937,509,1,15004.25,2,2,5,225,9,Lost
C212950,280,1,1200.32,4,2,4,424,10,Potential
C213014,508,1,1200.32,2,2,4,224,8,Lost
C213065,564,1,4801.28,2,2,4,224,8,Lost
C213083,12,1,650.56,5,2,3,523,10,Potential
C213231,566,1,7502.0,2,2,5,225,9,Lost
C213345,165,1,300.08,4,2,2,422,8,Potential
C213444,796,1,4801.28,1,2,4,124,7,Lost
C213516,626,1,896.0,2,2,3,223,7,Lost
C213522,409,1,365.94,3,2,3,323,8,Potential
C213577,280,1,378.75,4,2,3,423,9,Potential
C213618,125,1,83.68,5,2,1,521,8,Potential
C213632,98,1,650.56,5,2,3,523,10,Potential
C213693,300,1,16800.0,4,2,5,425,11,Potential
C213694,470,1,7502.0,3,2,5,325,10,Potential
C213718,85,1,300.08,5,2,2,522,9,Potential
C213837,419,1,365.94,3,2,3,323,8,Potential
C213889,315,1,1200.32,3,2,4,324,9,Potential
C213968,176,1,83.68,4,2,1,421,7,Potential
C213985,722,1,162.64,1,2,2,122,5,Lost
C213986,238,1,15004.25,4,2,5,425,11,Potential
C214034,223,1,83.68,4,2,1,421,7,Potential
C214179,754,1,7502.0,1,2,5,125,8,Lost
C214209,488,1,4801.28,2,2,4,224,8,Lost
C214255,207,1,40.66,4,2,1,421,7,Potential
C214303,224,1,1200.32,4,2,4,424,10,Potential
C214306,739,1,300.08,1,2,2,122,5,Lost
C214369,753,1,15004.25,1,2,5,125,8,Lost
C214456,206,1,650.56,4,2,3,423,9,Potential
C214478,466,1,4801.28,3,2,4,324,9,Potential
C214520,376,1,47.07,3,2,1,321,6,Potential
C214803,421,1,9602.72,3,2,5,325,10,Potential
C214832,326,1,1200.32,3,2,4,324,9,Potential
C214909,62,1,300.08,5,2,2,522,9,Potential
C214956,309,1,2700.7200000000003,4,2,4,424,10,Potential
C215037,574,1,322.56,2,2,3,223,7,Lost
C215095,210,1,7502.0,4,2,5,425,11,Potential
C215120,745,1,600.17,1,2,3,123,6,Lost
C215149,251,1,26250.0,4,2,5,425,11,Potential
C215238,10,1,1200.32,5,2,4,524,11,Potential
C215242,115,1,1200.32,5,2,4,524,11,Potential
C215297,789,1,4801.28,1,2,4,124,7,Lost
C215303,63,1,15.15,5,2,1,521,8,Potential
C215378,589,1,4801.28,2,2,4,224,8,Lost
C215383,491,1,300.08,2,2,2,222,6,Lost
C215396,483,1,47.07,2,2,1,221,5,Lost
C215466,293,1,573.44,4,2,3,423,9,Potential
C215532,458,1,4801.28,3,2,4,324,9,Potential
C215558,586,1,1016.5,2,2,3,223,7,Lost
C215626,275,1,365.94,4,2,3,423,9,Potential
C215631,137,1,5.23,5,2,1,521,8,Potential
C215645,441,1,35.84,3,2,1,321,6,Potential
C215702,404,1,40.66,3,2,1,321,6,Potential
C215718,108,1,2700.7200000000003,5,2,4,524,11,Potential
C215722,45,1,1200.32,5,2,4,524,11,Potential
C215834,778,1,83.68,1,2,1,121,4,Lost
C215935,675,1,26250.0,1,2,5,125,8,Lost
C215939,772,1,60.6,1,2,1,121,4,Lost
C215972,545,1,7502.0,2,2,5,225,9,Lost
C216063,577,1,896.0,2,2,3,223,7,Lost
C216107,170,1,40.66,4,2,1,421,7,Potential
C216169,726,1,300.08,1,2,2,122,5,Lost
C216224,302,1,1200.32,4,2,4,424,10,Potential
C216240,781,1,11.73,1,2,1,121,4,Lost
C216370,670,1,1200.32,1,2,4,124,7,Lost
C216374,147,1,600.17,5,2,3,523,10,Potential
C216388,629,1,11.73,2,2,1,221,5,Lost
C216537,18,1,20.92,5,2,1,521,8,Potential
C216607,765,1,1200.32,1,2,4,124,7,Lost
C216711,411,1,365.94,3,2,3,323,8,Potential
C216752,255,1,47.07,4,2,1,421,7,Potential
C216817,39,1,46.92,5,2,1,521,8,Potential
C216824,101,1,20.92,5,2,1,521,8,Potential
C216872,760,1,4801.28,1,2,4,124,7,Lost
C216933,670,1,4801.28,1,2,4,124,7,Lost
C216936,795,1,300.08,1,2,2,122,5,Lost
C216939,198,1,9602.72,4,2,5,425,11,Potential
C217063,240,1,83.68,4,2,1,421,7,Potential
C217064,302,1,143.36,4,2,2,422,8,Potential
C217252,87,1,322.56,5,2,3,523,10,Potential
C217265,298,1,20.92,4,2,1,421,7,Potential
C217319,149,1,2700.7200000000003,5,2,4,524,11,Potential
C217327,725,1,2400.68,1,2,4,124,7,Lost
C217350,130,1,9450.0,5,2,5,525,12,Potential
C217430,118,1,130.75,5,2,2,522,9,Potential
C217459,475,1,365.94,3,2,3,323,8,Potential
C217477,377,1,322.56,3,2,3,323,8,Potential
C217547,175,1,600.17,4,2,3,423,9,Potential
C217572,542,1,47.07,2,2,1,221,5,Lost
C217588,391,1,573.44,3,2,3,323,8,Potential
C217605,24,1,5.23,5,2,1,521,8,Potential
C217635,778,1,2700.7200000000003,1,2,4,124,7,Lost
C217658,695,1,7502.0,1,2,5,125,8,Lost
C217781,309,1,650.56,4,2,3,423,9,Potential
C217903,699,1,2700.7200000000003,1,2,4,124,7,Lost
C218062,570,1,5.23,2,2,1,221,5,Lost
C218166,242,1,1200.32,4,2,4,424,10,Potential
C218281,551,1,5.23,2,2,1,221,5,Lost
C218300,554,1,896.0,2,2,3,223,7,Lost
C218328,658,1,130.75,1,2,2,122,5,Lost
C218356,389,1,365.94,3,2,3,323,8,Potential
C218363,93,1,47.07,5,2,1,521,8,Potential
C218414,43,1,4801.28,5,2,4,524,11,Potential
C218566,378,1,4801.28,3,2,4,324,9,Potential
C218580,681,1,9450.0,1,2,5,125,8,Lost
C218638,616,1,300.08,2,2,2,222,6,Lost
C218737,237,1,9602.72,4,2,5,425,11,Potential
C218751,557,1,15004.25,2,2,5,225,9,Lost
C218800,528,1,9450.0,2,2,5,225,9,Lost
C219018,411,1,322.56,3,2,3,323,8,Potential
C219031,33,1,7502.0,5,2,5,525,12,Potential
C219036,561,1,40.66,2,2,1,221,5,Lost
C219065,193,1,5.23,4,2,1,421,7,Potential
C219074,344,1,600.17,3,2,3,323,8,Potential
C219101,615,1,1016.5,2,2,3,223,7,Lost
C219131,19,1,35.84,5,2,1,521,8,Potential
C219140,604,1,7502.0,2,2,5,225,9,Lost
C219277,346,1,162.64,3,2,2,322,7,Potential
C219322,399,1,573.44,3,2,3,323,8,Potential
C219362,736,1,1200.32,1,2,4,124,7,Lost
C219393,413,1,26250.0,3,2,5,325,10,Potential
C219404,120,1,1200.32,5,2,4,524,11,Potential
C219498,200,1,130.75,4,2,2,422,8,Potential
C219635,370,1,130.75,3,2,2,322,7,Potential
C219715,205,1,4801.28,4,2,4,424,10,Potential
C219727,171,1,650.56,4,2,3,423,9,Potential
C219964,519,1,47.07,2,2,1,221,5,Lost
C220017,101,1,2700.7200000000003,5,2,4,524,11,Potential
C220733,377,1,365.94,3,2,3,323,8,Potential
C220749,340,1,1200.32,3,2,4,324,9,Potential
C220753,333,1,573.44,3,2,3,323,8,Potential
C220809,563,1,7502.0,2,2,5,225,9,Lost
C220812,496,1,7502.0,2,2,5,225,9,Lost
C220820,12,1,7502.0,5,2,5,525,12,Potential
C220867,115,1,5401.53,5,2,5,525,12,Potential
C220891,614,1,5401.53,2,2,5,225,9,Lost
C220908,417,1,573.44,3,2,3,323,8,Potential
C220943,457,1,9602.72,3,2,5,325,10,Potential
C220980,206,1,187.68,4,2,2,422,8,Potential
C220983,84,1,4801.28,5,2,4,524,11,Potential
C220989,591,1,2700.7200000000003,2,2,4,224,8,Lost
C221038,66,1,1200.32,5,2,4,524,11,Potential
C221042,687,1,60.6,1,2,1,121,4,Lost
C221149,622,1,2700.7200000000003,2,2,4,224,8,Lost
C221163,248,1,16800.0,4,2,5,425,11,Potential
C221225,290,1,300.08,4,2,2,422,8,Potential
C221265,567,1,300.08,2,2,2,222,6,Lost
C221276,588,1,365.94,2,2,3,223,7,Lost
C221279,216,1,2700.7200000000003,4,2,4,424,10,Potential
C221378,277,1,83.68,4,2,1,421,7,Potential
C221566,31,1,300.08,5,2,2,522,9,Potential
C221638,52,1,9602.72,5,2,5,525,12,Potential
C221645,580,1,365.94,2,2,3,223,7,Lost
C221713,153,1,5401.53,5,2,5,525,12,Potential
C221803,547,1,300.08,2,2,2,222,6,Lost
C221962,59,1,2700.7200000000003,5,2,4,524,11,Potential
C221995,653,1,187.68,1,2,2,122,5,Lost
C222073,354,1,11.73,3,2,1,321,6,Potential
C222140,241,1,136.35000000000002,4,2,2,422,8,Potential
C222153,654,1,7502.0,1,2,5,125,8,Lost
C222182,614,1,2400.68,2,2,4,224,8,Lost
C222212,713,1,2700.7200000000003,1,2,4,124,7,Lost
C222218,421,1,40.66,3,2,1,321,6,Potential
C222252,449,1,1016.5,3,2,3,323,8,Potential
C222256,676,1,2700.7200000000003,1,2,4,124,7,Lost
C222303,796,1,650.56,1,2,3,123,6,Lost
C222479,219,1,378.75,4,2,3,423,9,Potential
C222482,341,1,46.92,3,2,1,321,6,Potential
C222552,623,1,35.84,2,2,1,221,5,Lost
C222625,624,1,7502.0,2,2,5,225,9,Lost
C222698,65,1,7502.0,5,2,5,525,12,Potential
C222871,792,1,162.64,1,2,2,122,5,Lost
C222873,243,1,300.08,4,2,2,422,8,Potential
C222899,250,1,2700.7200000000003,4,2,4,424,10,Potential
C222986,426,1,1016.5,3,2,3,323,8,Potential
C223121,565,1,35.84,2,2,1,221,5,Lost
C223131,193,1,2700.7200000000003,4,2,4,424,10,Potential
C223163,71,1,130.75,5,2,2,522,9,Potential
C223164,582,1,20.92,2,2,1,221,5,Lost
C223171,201,1,7502.0,4,2,5,425,11,Potential
C223285,697,1,2700.7200000000003,1,2,4,124,7,Lost
C223290,752,1,4801.28,1,2,4,124,7,Lost
C223399,185,1,1016.5,4,2,3,423,9,Potential
C223560,240,1,5401.53,4,2,5,425,11,Potential
C223592,137,1,35.84,5,2,1,521,8,Potential
C223681,95,1,7502.0,5,2,5,525,12,Potential
C223732,392,1,1016.5,3,2,3,323,8,Potential
C223734,534,1,1200.32,2,2,4,224,8,Lost
C223765,449,1,300.08,3,2,2,322,7,Potential
C223777,46,1,20.92,5,2,1,521,8,Potential
C223787,587,1,40.66,2,2,1,221,5,Lost
C223981,236,1,300.08,4,2,2,422,8,Potential
C224033,1,1,7502.0,5,2,5,525,12,Potential
C224041,195,1,130.75,4,2,2,422,8,Potential
C224080,296,1,162.64,4,2,2,422,8,Potential
C224302,484,1,40.66,2,2,1,221,5,Lost
C224325,156,1,162.64,5,2,2,522,9,Potential
C224335,683,1,46.92,1,2,1,121,4,Lost
C224338,277,1,1200.32,4,2,4,424,10,Potential
C224414,522,1,4801.28,2,2,4,224,8,Lost
C224427,574,1,7502.0,2,2,5,225,9,Lost
C224446,70,1,365.94,5,2,3,523,10,Potential
C224450,556,1,130.75,2,2,2,222,6,Lost
C224453,322,1,300.08,3,2,2,322,7,Potential
C224471,529,1,9450.0,2,2,5,225,9,Lost
C224501,357,1,20.92,3,2,1,321,6,Potential
C224555,716,1,600.17,1,2,3,123,6,Lost
C224565,298,1,1200.32,4,2,4,424,10,Potential
C224593,641,1,60.6,2,2,1,221,5,Lost
C224641,118,1,300.08,5,2,2,522,9,Potential
C224698,7,1,15004.25,5,2,5,525,12,Potential
C224701,493,1,896.0,2,2,3,223,7,Lost
C224718,381,1,1200.32,3,2,4,324,9,Potential
C224747,237,1,40.66,4,2,1,421,7,Potential
C224895,489,1,15004.25,2,2,5,225,9,Lost
C224926,684,1,20.92,1,2,1,121,4,Lost
C224953,198,1,136.35000000000002,4,2,2,422,8,Potential
C225020,322,1,26250.0,3,2,5,325,10,Potential
C225102,143,1,896.0,5,2,3,523,10,Potential
C225158,279,1,35.84,4,2,1,421,7,Potential
C225279,428,1,300.08,3,2,2,322,7,Potential
C225410,344,1,2700.7200000000003,3,2,4,324,9,Potential
C225459,455,1,300.08,3,2,2,322,7,Potential
C225509,234,1,650.56,4,2,3,423,9,Potential
C225636,622,1,300.08,2,2,2,222,6,Lost
C225702,300,1,60.6,4,2,1,421,7,Potential
C225912,330,1,5.23,3,2,1,321,6,Potential
C225939,679,1,1016.5,1,2,3,123,6,Lost
C225990,619,1,300.08,2,2,2,222,6,Lost
C226002,549,1,4801.28,2,2,4,224,8,Lost
C226059,791,1,1200.32,1,2,4,124,7,Lost
C226077,160,1,650.56,5,2,3,523,10,Potential
C226111,500,1,7502.0,2,2,5,225,9,Lost
C226135,294,1,1016.5,4,2,3,423,9,Potential
C226443,198,1,1016.5,4,2,3,423,9,Potential
C226541,286,1,11.73,4,2,1,421,7,Potential
C226685,609,1,16800.0,2,2,5,225,9,Lost
C226730,777,1,1200.32,1,2,4,124,7,Lost
C226787,597,1,2400.68,2,2,4,224,8,Lost
C226819,86,1,143.36,5,2,2,522,9,Potential
C226852,511,1,83.68,2,2,1,221,5,Lost
C226873,46,1,4801.28,5,2,4,524,11,Potential
C226890,283,1,60.6,4,2,1,421,7,Potential
C226986,344,1,15.15,3,2,1,321,6,Potential
C227006,536,1,1200.32,2,2,4,224,8,Lost
C227014,347,1,5.23,3,2,1,321,6,Potential
C227168,264,1,15004.25,4,2,5,425,11,Potential
C227256,397,1,322.56,3,2,3,323,8,Potential
C227320,114,1,650.56,5,2,3,523,10,Potential
C227370,420,1,1200.32,3,3,4,334,10,Loyal
C227551,81,1,40.66,5,3,1,531,9,Potential
C227574,781,1,130.75,1,3,2,132,6,At Risk
C227649,164,1,162.64,4,3,2,432,9,Potential
C227724,20,1,143.36,5,3,2,532,10,Potential
C227771,712,1,1016.5,1,3,3,133,7,At Risk
C227787,480,1,162.64,2,3,2,232,7,At Risk
C227932,64,1,4801.28,5,3,4,534,12,Loyal
C227986,648,1,83.68,1,3,1,131,5,At Risk
C228071,478,1,7502.0,2,3,5,235,10,At Risk
C228206,76,1,7502.0,5,3,5,535,13,Loyal
C228223,611,1,26250.0,2,3,5,235,10,At Risk
C228313,488,1,378.75,2,3,3,233,8,At Risk
C228319,313,1,9450.0,3,3,5,335,11,Loyal
C228328,378,1,896.0,3,3,3,333,9,Loyal
C228532,283,1,11.73,4,3,1,431,8,Potential
C228599,405,1,5401.53,3,3,5,335,11,Loyal
C228601,447,1,7502.0,3,3,5,335,11,Loyal
C228688,791,1,47.07,1,3,1,131,5,At Risk
C228690,261,1,365.94,4,3,3,433,10,Loyal
C228733,273,1,40.66,4,3,1,431,8,Potential
C228801,22,1,600.17,5,3,3,533,11,Loyal
C228803,330,1,5.23,3,3,1,331,7,Potential
C228811,128,1,35.84,5,3,1,531,9,Potential
C229072,341,1,46.92,3,3,1,331,7,Potential
C229082,457,1,20.92,3,3,1,331,7,Potential
C229152,752,1,35.84,1,3,1,131,5,At Risk
C229174,344,1,83.68,3,3,1,331,7,Potential
C229229,198,1,143.36,4,3,2,432,9,Potential
C229230,331,1,15004.25,3,3,5,335,11,Loyal
C229320,99,1,7502.0,5,3,5,535,13,Loyal
C229441,339,1,1016.5,3,3,3,333,9,Loyal
C229506,214,1,1016.5,4,3,3,433,10,Loyal
C229540,217,1,1016.5,4,3,3,433,10,Loyal
C229621,163,1,187.68,4,3,2,432,9,Potential
C229696,260,1,650.56,4,3,3,433,10,Loyal
C229752,510,1,1016.5,2,3,3,233,8,At Risk
C229790,61,1,650.56,5,3,3,533,11,Loyal
C229866,540,1,2700.7200000000003,2,3,4,234,9,At Risk
C229989,614,1,650.56,2,3,3,233,8,At Risk
C229992,621,1,15004.25,2,3,5,235,10,At Risk
C229995,358,1,365.94,3,3,3,333,9,Loyal
C230008,348,1,26250.0,3,3,5,335,11,Loyal
C230013,288,1,300.08,4,3,2,432,9,Potential
C230169,103,1,105.57,5,3,2,532,10,Potential
C230240,76,1,365.94,5,3,3,533,11,Loyal
C230330,454,1,293.25,3,3,2,332,8,Potential
C230337,387,1,4801.28,3,3,4,334,10,Loyal
C230431,561,1,365.94,2,3,3,233,8,At Risk
C230517,109,1,600.17,5,3,3,533,11,Loyal
C230602,737,1,83.68,1,3,1,131,5,At Risk
C230608,704,1,573.44,1,3,3,133,7,At Risk
C230675,89,1,2700.7200000000003,5,3,4,534,12,Loyal
C230690,214,1,187.68,4,3,2,432,9,Potential
C230738,552,1,60.6,2,3,1,231,6,At Risk
C230810,193,1,2400.68,4,3,4,434,11,Loyal
C230893,401,1,2700.7200000000003,3,3,4,334,10,Loyal
C230957,218,1,365.94,4,3,3,433,10,Loyal
C231068,513,1,4801.28,2,3,4,234,9,At Risk
C231188,772,1,46.92,1,3,1,131,5,At Risk
C231233,531,1,1200.32,2,3,4,234,9,At Risk
C231281,443,1,300.08,3,3,2,332,8,Potential
C231335,587,1,47.07,2,3,1,231,6,At Risk
C231337,306,1,2700.7200000000003,4,3,4,434,11,Loyal
C231393,139,1,47.07,5,3,1,531,9,Potential
C231589,530,1,600.17,2,3,3,233,8,At Risk
C231638,175,1,4801.28,4,3,4,434,11,Loyal
C231725,508,1,600.17,2,3,3,233,8,At Risk
C231818,775,1,4801.28,1,3,4,134,8,At Risk
C231939,263,1,35.84,4,3,1,431,8,Potential
C231992,616,1,1016.5,2,3,3,233,8,At Risk
C232056,481,1,46.92,2,3,1,231,6,At Risk
C232142,169,1,1200.32,4,3,4,434,11,Loyal
C232202,72,1,573.44,5,3,3,533,11,Loyal
C232217,166,1,1200.32,4,3,4,434,11,Loyal
C232235,482,1,9602.72,2,3,5,235,10,At Risk
C232329,686,1,365.94,1,3,3,133,7,At Risk
C232396,458,1,47.07,3,3,1,331,7,Potential
C232404,450,1,20.92,3,3,1,331,7,Potential
C232418,15,1,365.94,5,3,3,533,11,Loyal
C232473,201,1,300.08,4,3,2,432,9,Potential
C232514,375,1,650.56,3,3,3,333,9,Loyal
C232674,410,1,4200.0,3,3,4,334,10,Loyal
C232750,248,1,378.75,4,3,3,433,10,Loyal
C232777,234,1,9602.72,4,3,5,435,12,Loyal
C232847,62,1,187.68,5,3,2,532,10,Potential
C232889,212,1,35.84,4,3,1,431,8,Potential
C232894,102,1,1016.5,5,3,3,533,11,Loyal
C232895,59,1,46.92,5,3,1,531,9,Potential
C232931,715,1,2700.7200000000003,1,3,4,134,8,At Risk
C232976,158,1,162.64,5,3,2,532,10,Potential
C232999,453,1,7502.0,3,3,5,335,11,Loyal
C233078,518,1,7502.0,2,3,5,235,10,At Risk
C233114,661,1,7502.0,1,3,5,135,9,At Risk
C233196,484,1,2700.7200000000003,2,3,4,234,9,At Risk
C233222,340,1,300.08,3,3,2,332,8,Potential
C233258,8,1,20.92,5,3,1,531,9,Potential
C233382,448,1,650.56,3,3,3,333,9,Loyal
C233408,712,1,20.92,1,3,1,131,5,At Risk
C233525,110,1,1200.32,5,3,4,534,12,Loyal
C233544,699,1,300.08,1,3,2,132,6,At Risk
C233547,672,1,4801.28,1,3,4,134,8,At Risk
C233583,298,1,4801.28,4,3,4,434,11,Loyal
C233654,8,1,162.64,5,3,2,532,10,Potential
C233719,751,1,1050.0,1,3,3,133,7,At Risk
C233728,233,1,60.6,4,3,1,431,8,Potential
C233736,791,1,300.08,1,3,2,132,6,At Risk
C233821,555,1,650.56,2,3,3,233,8,At Risk
C233830,718,1,7502.0,1,3,5,135,9,At Risk
C233852,742,1,35.84,1,3,1,131,5,At Risk
C234105,706,1,1200.32,1,3,4,134,8,At Risk
C234194,265,1,2700.7200000000003,4,3,4,434,11,Loyal
C234340,556,1,650.56,2,3,3,233,8,At Risk
C234348,285,1,378.75,4,3,3,433,10,Loyal
C234371,220,1,35.84,4,3,1,431,8,Potential
C234383,282,1,600.17,4,3,3,433,10,Loyal
C234392,644,1,2700.7200000000003,1,3,4,134,8,At Risk
C234418,17,1,15004.25,5,3,5,535,13,Loyal
C234509,549,1,4801.28,2,3,4,234,9,At Risk
C234559,74,1,16800.0,5,3,5,535,13,Loyal
C234795,647,1,46.92,1,3,1,131,5,At Risk
C234901,308,1,4801.28,4,3,4,434,11,Loyal
C234935,750,1,11.73,1,3,1,131,5,At Risk
C234936,598,1,2400.68,2,3,4,234,9,At Risk
C234944,713,1,1200.32,1,3,4,134,8,At Risk
C234965,595,1,2700.7200000000003,2,3,4,234,9,At Risk
C234992,164,1,1016.5,4,3,3,433,10,Loyal
C235120,562,1,130.75,2,3,2,232,7,At Risk
C235161,296,1,1200.32,4,3,4,434,11,Loyal
C235182,252,1,4801.28,4,3,4,434,11,Loyal
C235332,195,1,300.08,4,3,2,432,9,Potential
C235351,35,1,1200.32,5,3,4,534,12,Loyal
C235386,140,1,35.84,5,3,1,531,9,Potential
C235406,595,1,1200.32,2,3,4,234,9,At Risk
C235424,180,1,300.08,4,3,2,432,9,Potential
C235480,137,1,40.66,5,3,1,531,9,Potential
C235501,691,1,40.66,1,3,1,131,5,At Risk
C235656,673,1,1016.5,1,3,3,133,7,At Risk
C235692,644,1,300.08,1,3,2,132,6,At Risk
C235721,545,1,162.64,2,3,2,232,7,At Risk
C235806,118,1,1200.32,5,3,4,534,12,Loyal
C235920,142,1,130.75,5,3,2,532,10,Potential
C235929,578,1,16800.0,2,3,5,235,10,At Risk
C235934,66,1,40.66,5,3,1,531,9,Potential
C235937,72,1,2700.7200000000003,5,3,4,534,12,Loyal
C235969,216,1,9602.72,4,3,5,435,12,Loyal
C236008,628,1,1200.32,2,3,4,234,9,At Risk
C236118,636,1,2700.7200000000003,2,3,4,234,9,At Risk
C236130,15,1,40.66,5,3,1,531,9,Potential
C236167,34,1,2700.7200000000003,5,3,4,534,12,Loyal
C236192,299,1,187.68,4,3,2,432,9,Potential
C236221,198,1,650.56,4,3,3,433,10,Loyal
C236256,791,1,650.56,1,3,3,133,7,At Risk
C236332,220,1,143.36,4,3,2,432,9,Potential
C236336,522,1,322.56,2,3,3,233,8,At Risk
C236382,548,1,136.35000000000002,2,3,2,232,7,At Risk
C236395,104,1,40.66,5,3,1,531,9,Potential
C236410,257,1,300.08,4,3,2,432,9,Potential
C236480,739,1,2400.68,1,3,4,134,8,At Risk
C236515,348,1,896.0,3,3,3,333,9,Loyal
C236589,428,1,896.0,3,3,3,333,9,Loyal
C236626,164,1,5401.53,4,3,5,435,12,Loyal
C236639,719,1,20.92,1,3,1,131,5,At Risk
C236676,744,1,4801.28,1,3,4,134,8,At Risk
C236766,517,1,83.68,2,3,1,231,6,At Risk
C236779,13,1,162.64,5,3,2,532,10,Potential
C236785,695,1,300.08,1,3,2,132,6,At Risk
C236830,548,1,573.44,2,3,3,233,8,At Risk
C236891,589,1,300.08,2,3,2,232,7,At Risk
C236920,326,1,20.92,3,3,1,331,7,Potential
C236986,65,1,2400.68,5,3,4,534,12,Loyal
C237074,101,1,136.35000000000002,5,3,2,532,10,Potential
C237125,376,1,20.92,3,3,1,331,7,Potential
C237263,41,1,322.56,5,3,3,533,11,Loyal
C237283,96,1,242.4,5,3,2,532,10,Potential
C237306,669,1,83.68,1,3,1,131,5,At Risk
C237309,481,1,5.23,2,3,1,231,6,At Risk
C237352,228,1,7502.0,4,3,5,435,12,Loyal
C237512,496,1,26250.0,2,3,5,235,10,At Risk
C237587,408,1,7502.0,3,3,5,335,11,Loyal
C237599,293,1,11.73,4,3,1,431,8,Potential
C237614,651,1,47.07,1,3,1,131,5,At Risk
C237774,535,1,47.07,2,3,1,231,6,At Risk
C237969,379,1,130.75,3,3,2,332,8,Potential
C238010,740,1,2700.7200000000003,1,3,4,134,8,At Risk
C238176,257,1,20.92,4,3,1,431,8,Potential
C238184,25,1,7502.0,5,3,5,535,13,Loyal
C238200,298,1,15004.25,4,3,5,435,12,Loyal
C238262,156,1,896.0,5,3,3,533,11,Loyal
C238275,301,1,7502.0,4,3,5,435,12,Loyal
C238407,407,1,1200.32,3,3,4,334,10,Loyal
C238485,121,1,650.56,5,3,3,533,11,Loyal
C238491,323,1,2700.7200000000003,3,3,4,334,10,Loyal
C238533,52,1,378.75,5,3,3,533,11,Loyal
C238572,796,1,40.66,1,3,1,131,5,At Risk
C238576,618,1,4200.0,2,3,4,234,9,At Risk
C238609,639,1,650.56,2,3,3,233,8,At Risk
C238664,744,1,130.75,1,3,2,132,6,At Risk
C238741,127,1,9602.72,5,3,5,535,13,Loyal
C238765,470,1,4801.28,3,3,4,334,10,Loyal
C238864,486,1,7502.0,2,3,5,235,10,At Risk
C238908,69,1,300.08,5,3,2,532,10,Potential
C239165,176,1,1200.32,4,3,4,434,11,Loyal
