customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment,churn_risk,priority_score
C202280,315,1,365.94,3,2,3,8,Potential,high,40
C202319,700,1,20.92,1,2,1,4,Lost,high,10
C202352,279,1,300.08,4,2,2,8,Potential,high,40
C202452,741,1,896,1,2,3,6,Lost,high,25
C202466,728,1,105.57,1,2,2,5,Lost,high,17.5
C202483,239,1,300.08,4,2,2,8,Potential,high,40
C202613,322,1,896,3,2,3,8,Potential,high,40
C202691,540,1,16800,2,2,5,9,Lost,high,47.5
C202977,575,1,1200.32,2,2,4,8,Lost,high,40
C202984,778,1,573.44,1,2,3,6,Lost,high,25
C202994,8,1,1200.32,5,2,4,11,Potential,low,62.5
C203066,613,1,650.56,2,2,3,7,Lost,high,32.5
C203136,774,1,35.84,1,2,1,4,Lost,high,10
C203155,234,1,650.56,4,2,3,9,Potential,high,47.5
C203165,403,1,35.84,3,2,1,6,Potential,high,25
C203531,768,1,143.36,1,2,2,5,Lost,high,17.5
C203595,243,1,162.64,4,2,2,8,Potential,high,40
C203627,70,1,15.15,5,2,1,8,Potential,low,40
C203673,482,1,365.94,2,2,3,7,Lost,high,32.5
C203737,552,1,1200.32,2,2,4,8,Lost,high,40
C203750,646,1,2400.68,1,2,4,7,Lost,high,32.5
C203761,156,1,47.07,5,2,1,8,Potential,medium,40
C203814,244,1,600.17,4,2,3,9,Potential,high,47.5
C203892,211,1,7502,4,2,5,11,Potential,high,62.5
C203901,190,1,4801.28,4,2,4,10,Potential,high,55
C204010,680,1,300.08,1,2,2,5,Lost,high,17.5
C204073,751,1,47.07,1,2,1,4,Lost,high,10
C204074,344,1,9602.72,3,2,5,10,Potential,high,55
C204134,441,1,5401.53,3,2,5,10,Potential,high,55
C204201,318,1,20.92,3,2,1,6,Potential,high,25
C204282,79,1,5401.53,5,2,5,12,Potential,low,70
C204431,263,1,9450,4,2,5,11,Potential,high,62.5
C204452,464,1,7502,3,2,5,10,Potential,high,55
C204460,275,1,322.56,4,2,3,9,Potential,high,47.5
C204500,456,1,47.07,3,2,1,6,Potential,high,25
C204505,34,1,2700.72,5,2,4,11,Potential,low,62.5
C204508,609,1,300.08,2,2,2,6,Lost,high,25
C204642,72,1,46.92,5,2,1,8,Potential,low,40
C204644,248,1,130.75,4,2,2,8,Potential,high,40
C204680,375,1,896,3,2,3,8,Potential,high,40
C204683,101,1,650.56,5,2,3,10,Potential,medium,55
C204760,622,1,1200.32,2,2,4,8,Lost,high,40
C204773,137,1,2400.68,5,2,4,11,Potential,medium,62.5
C204788,431,1,896,3,2,3,8,Potential,high,40
C204875,150,1,105.57,5,2,2,9,Potential,medium,47.5
C204904,294,1,1050,4,2,3,9,Potential,high,47.5
C204917,388,1,7502,3,2,5,10,Potential,high,55
C205137,632,1,2700.72,2,2,4,8,Lost,high,40
C205142,369,1,4200,3,2,4,9,Potential,high,47.5
C205173,488,1,4801.28,2,2,4,8,Lost,high,40
C205202,657,1,650.56,1,2,3,6,Lost,high,25
C205343,244,1,15004.25,4,2,5,11,Potential,high,62.5
C205439,468,1,600.17,3,2,3,8,Potential,high,40
C205451,399,1,9450,3,2,5,10,Potential,high,55
C205521,736,1,4801.28,1,2,4,7,Lost,high,32.5
C205545,639,1,47.07,2,2,1,5,Lost,high,17.5
C205569,123,1,322.56,5,2,3,10,Potential,medium,55
C205677,183,1,1200.32,4,2,4,10,Potential,high,55
C205701,564,1,7502,2,2,5,9,Lost,high,47.5
C205712,33,1,1016.5,5,2,3,10,Potential,low,55
C205852,496,1,20.92,2,2,1,5,Lost,high,17.5
C205859,236,1,162.64,4,2,2,8,Potential,high,40
C205877,319,1,162.64,3,2,2,7,Potential,high,32.5
C205958,429,1,187.68,3,2,2,7,Potential,high,32.5
C206056,608,1,600.17,2,2,3,7,Lost,high,32.5
C206174,352,1,15004.25,3,2,5,10,Potential,high,55
C206197,260,1,1016.5,4,2,3,9,Potential,high,47.5
C206262,750,1,650.56,1,2,3,6,Lost,high,25
C206272,570,1,15.15,2,2,1,5,Lost,high,17.5
C206359,204,1,1200.32,4,2,4,10,Potential,high,55
C206393,545,1,162.64,2,2,2,6,Lost,high,25
C206450,338,1,5401.53,3,2,5,10,Potential,high,55
C206451,567,1,4801.28,2,2,4,8,Lost,high,40
C206542,489,1,1050,2,2,3,7,Lost,high,32.5
C206562,59,1,15004.25,5,2,5,12,Potential,low,70
C206725,246,1,47.07,4,2,1,7,Potential,high,32.5
C206775,387,1,60.6,3,2,1,6,Potential,high,25
C206957,376,1,650.56,3,2,3,8,Potential,high,40
C207060,202,1,5.23,4,2,1,7,Potential,high,32.5
C207064,746,1,4200,1,2,4,7,Lost,high,32.5
C207128,271,1,40.66,4,2,1,7,Potential,high,32.5
C207137,112,1,1200.32,5,2,4,11,Potential,medium,62.5
C207145,17,1,136.35,5,2,2,9,Potential,low,47.5
C207325,620,1,300.08,2,2,2,6,Lost,high,25
C207334,543,1,15004.25,2,2,5,9,Lost,high,47.5
C207339,487,1,46.92,2,2,1,5,Lost,high,17.5
C207371,37,1,896,5,2,3,10,Potential,low,55
C207376,29,1,4801.28,5,2,4,11,Potential,low,62.5
C207437,219,1,600.17,4,2,3,9,Potential,high,47.5
C207440,536,1,1016.5,2,2,3,7,Lost,high,32.5
C207482,249,1,1016.5,4,2,3,9,Potential,high,47.5
C207533,141,1,5.23,5,2,1,8,Potential,medium,40
C207627,383,1,47.07,3,2,1,6,Potential,high,25
C207706,177,1,896,4,2,3,9,Potential,medium,47.5
C207762,700,1,9602.72,1,2,5,8,Lost,high,40
C207889,379,1,1200.32,3,2,4,9,Potential,high,47.5
C207909,275,1,896,4,2,3,9,Potential,high,47.5
C207920,707,1,5.23,1,2,1,4,Lost,high,10
C208035,360,1,83.68,3,2,1,6,Potential,high,25
C208061,694,1,5.23,1,2,1,4,Lost,high,10
C208074,110,1,5401.53,5,2,5,12,Potential,medium,70
C208250,284,1,5.23,4,2,1,7,Potential,high,32.5
C208251,13,1,26250,5,2,5,12,Potential,low,70
C208494,512,1,650.56,2,2,3,7,Lost,high,32.5
C208518,768,1,650.56,1,2,3,6,Lost,high,25
C208555,518,1,162.64,2,2,2,6,Lost,high,25
C208645,669,1,40.66,1,2,1,4,Lost,high,10
C208673,350,1,2700.72,3,2,4,9,Potential,high,47.5
C208904,778,1,187.68,1,2,2,5,Lost,high,17.5
C208939,425,1,1016.5,3,2,3,8,Potential,high,40
C208956,775,1,4801.28,1,2,4,7,Lost,high,32.5
C209058,424,1,322.56,3,2,3,8,Potential,high,40
C209092,110,1,896,5,2,3,10,Potential,medium,55
C209245,304,1,11.73,4,2,1,7,Potential,high,32.5
C209344,360,1,2700.72,3,2,4,9,Potential,high,47.5
C209393,321,1,322.56,3,2,3,8,Potential,high,40
C209396,169,1,1016.5,4,2,3,9,Potential,medium,47.5
C209512,773,1,4801.28,1,2,4,7,Lost,high,32.5
C209632,231,1,650.56,4,2,3,9,Potential,high,47.5
C209721,515,1,60.6,2,2,1,5,Lost,high,17.5
C209723,471,1,1016.5,3,2,3,8,Potential,high,40
C209735,207,1,1200.32,4,2,4,10,Potential,high,55
C209779,512,1,47.07,2,2,1,5,Lost,high,17.5
C209805,129,1,2700.72,5,2,4,11,Potential,medium,62.5
C209825,301,1,47.07,4,2,1,7,Potential,high,32.5
C209838,73,1,600.17,5,2,3,10,Potential,low,55
C209920,92,1,2700.72,5,2,4,11,Potential,medium,62.5
C210000,574,1,650.56,2,2,3,7,Lost,high,32.5
C210060,385,1,5401.53,3,2,5,10,Potential,high,55
C210247,149,1,4200,5,2,4,11,Potential,medium,62.5
C210311,268,1,1016.5,4,2,3,9,Potential,high,47.5
C210401,433,1,20.92,3,2,1,6,Potential,high,25
C210459,552,1,4801.28,2,2,4,8,Lost,high,40
C210517,655,1,300.08,1,2,2,5,Lost,high,17.5
C210829,203,1,7502,4,2,5,11,Potential,high,62.5
C210930,529,1,5.23,2,2,1,5,Lost,high,17.5
C210931,727,1,1016.5,1,2,3,6,Lost,high,25
C211046,522,1,9602.72,2,2,5,9,Lost,high,47.5
C211063,420,1,600.17,3,2,3,8,Potential,high,40
C211098,443,1,35.84,3,2,1,6,Potential,high,25
C211227,710,1,46.92,1,2,1,4,Lost,high,10
C211246,471,1,20.92,3,2,1,6,Potential,high,25
C211328,282,1,35.84,4,2,1,7,Potential,high,32.5
C211390,577,1,35.84,2,2,1,5,Lost,high,17.5
C211427,632,1,650.56,2,2,3,7,Lost,high,32.5
C211451,153,1,47.07,5,2,1,8,Potential,medium,40
C211473,527,1,187.68,2,2,2,6,Lost,high,25
C211509,280,1,5.23,4,2,1,7,Potential,high,32.5
C211556,656,1,16800,1,2,5,8,Lost,high,40
C211588,703,1,2700.72,1,2,4,7,Lost,high,32.5
C211593,678,1,322.56,1,2,3,6,Lost,high,25
C211607,565,1,1200.32,2,2,4,8,Lost,high,40
C211622,335,1,105.57,3,2,2,7,Potential,high,32.5
C211623,14,1,7502,5,2,5,12,Potential,low,70
C211633,549,1,650.56,2,2,3,7,Lost,high,32.5
C211660,291,1,130.75,4,2,2,8,Potential,high,40
C211675,206,1,300.08,4,2,2,8,Potential,high,40
C211679,174,1,300.08,4,2,2,8,Potential,medium,40
C211704,728,1,143.36,1,2,2,5,Lost,high,17.5
C211854,277,1,2700.72,4,2,4,10,Potential,high,55
C211860,497,1,7502,2,2,5,9,Lost,high,47.5
C211919,605,1,2700.72,2,2,4,8,Lost,high,40
C211968,731,1,378.75,1,2,3,6,Lost,high,25
C212061,91,1,300.08,5,2,2,9,Potential,medium,47.5
C212071,86,1,1016.5,5,2,3,10,Potential,low,55
C212131,460,1,15.15,3,2,1,6,Potential,high,25
C212181,33,1,15.15,5,2,1,8,Potential,low,40
C212266,338,1,322.56,3,2,3,8,Potential,high,40
C212310,675,1,5401.53,1,2,5,8,Lost,high,40
C212525,176,1,15004.25,4,2,5,11,Potential,medium,62.5
C212533,624,1,300.08,2,2,2,6,Lost,high,25
C212663,112,1,2400.68,5,2,4,11,Potential,medium,62.5
C212683,506,1,4801.28,2,2,4,8,Lost,high,40
C212726,392,1,20.92,3,2,1,6,Potential,high,25
C212744,181,1,650.56,4,2,3,9,Potential,high,47.5
C212750,447,1,5401.53,3,2,5,10,Potential,high,55
C212937,509,1,15004.25,2,2,5,9,Lost,high,47.5
C212950,280,1,1200.32,4,2,4,10,Potential,high,55
C213014,508,1,1200.32,2,2,4,8,Lost,high,40
C213065,564,1,4801.28,2,2,4,8,Lost,high,40
C213083,12,1,650.56,5,2,3,10,Potential,low,55
C213231,566,1,7502,2,2,5,9,Lost,high,47.5
C213345,165,1,300.08,4,2,2,8,Potential,medium,40
C213444,796,1,4801.28,1,2,4,7,Lost,high,32.5
C213516,626,1,896,2,2,3,7,Lost,high,32.5
C213522,409,1,365.94,3,2,3,8,Potential,high,40
C213577,280,1,378.75,4,2,3,9,Potential,high,47.5
C213618,125,1,83.68,5,2,1,8,Potential,medium,40
C213632,98,1,650.56,5,2,3,10,Potential,medium,55
C213693,300,1,16800,4,2,5,11,Potential,high,62.5
C213694,470,1,7502,3,2,5,10,Potential,high,55
C213718,85,1,300.08,5,2,2,9,Potential,low,47.5
C213837,419,1,365.94,3,2,3,8,Potential,high,40
C213889,315,1,1200.32,3,2,4,9,Potential,high,47.5
C213968,176,1,83.68,4,2,1,7,Potential,medium,32.5
C213985,722,1,162.64,1,2,2,5,Lost,high,17.5
C213986,238,1,15004.25,4,2,5,11,Potential,high,62.5
C214034,223,1,83.68,4,2,1,7,Potential,high,32.5
C214179,754,1,7502,1,2,5,8,Lost,high,40
C214209,488,1,4801.28,2,2,4,8,Lost,high,40
C214255,207,1,40.66,4,2,1,7,Potential,high,32.5
C214303,224,1,1200.32,4,2,4,10,Potential,high,55
C214306,739,1,300.08,1,2,2,5,Lost,high,17.5
C214369,753,1,15004.25,1,2,5,8,Lost,high,40
C214456,206,1,650.56,4,2,3,9,Potential,high,47.5
C214478,466,1,4801.28,3,2,4,9,Potential,high,47.5
C214520,376,1,47.07,3,2,1,6,Potential,high,25
C214803,421,1,9602.72,3,2,5,10,Potential,high,55
C214832,326,1,1200.32,3,2,4,9,Potential,high,47.5
C214909,62,1,300.08,5,2,2,9,Potential,low,47.5
C214956,309,1,2700.72,4,2,4,10,Potential,high,55
C215037,574,1,322.56,2,2,3,7,Lost,high,32.5
C215095,210,1,7502,4,2,5,11,Potential,high,62.5
C215120,745,1,600.17,1,2,3,6,Lost,high,25
C215149,251,1,26250,4,2,5,11,Potential,high,62.5
C215238,10,1,1200.32,5,2,4,11,Potential,low,62.5
C215242,115,1,1200.32,5,2,4,11,Potential,medium,62.5
C215297,789,1,4801.28,1,2,4,7,Lost,high,32.5
C215303,63,1,15.15,5,2,1,8,Potential,low,40
C215378,589,1,4801.28,2,2,4,8,Lost,high,40
C215383,491,1,300.08,2,2,2,6,Lost,high,25
C215396,483,1,47.07,2,2,1,5,Lost,high,17.5
C215466,293,1,573.44,4,2,3,9,Potential,high,47.5
C215532,458,1,4801.28,3,2,4,9,Potential,high,47.5
C215558,586,1,1016.5,2,2,3,7,Lost,high,32.5
C215626,275,1,365.94,4,2,3,9,Potential,high,47.5
C215631,137,1,5.23,5,2,1,8,Potential,medium,40
C215645,441,1,35.84,3,2,1,6,Potential,high,25
C215702,404,1,40.66,3,2,1,6,Potential,high,25
C215718,108,1,2700.72,5,2,4,11,Potential,medium,62.5
C215722,45,1,1200.32,5,2,4,11,Potential,low,62.5
C215834,778,1,83.68,1,2,1,4,Lost,high,10
C215935,675,1,26250,1,2,5,8,Lost,high,40
C215939,772,1,60.6,1,2,1,4,Lost,high,10
C215972,545,1,7502,2,2,5,9,Lost,high,47.5
C216063,577,1,896,2,2,3,7,Lost,high,32.5
C216107,170,1,40.66,4,2,1,7,Potential,medium,32.5
C216169,726,1,300.08,1,2,2,5,Lost,high,17.5
C216224,302,1,1200.32,4,2,4,10,Potential,high,55
C216240,781,1,11.73,1,2,1,4,Lost,high,10
C216370,670,1,1200.32,1,2,4,7,Lost,high,32.5
C216374,147,1,600.17,5,2,3,10,Potential,medium,55
C216388,629,1,11.73,2,2,1,5,Lost,high,17.5
C216537,18,1,20.92,5,2,1,8,Potential,low,40
C216607,765,1,1200.32,1,2,4,7,Lost,high,32.5
C216711,411,1,365.94,3,2,3,8,Potential,high,40
C216752,255,1,47.07,4,2,1,7,Potential,high,32.5
C216817,39,1,46.92,5,2,1,8,Potential,low,40
C216824,101,1,20.92,5,2,1,8,Potential,medium,40
C216872,760,1,4801.28,1,2,4,7,Lost,high,32.5
C216933,670,1,4801.28,1,2,4,7,Lost,high,32.5
C216936,795,1,300.08,1,2,2,5,Lost,high,17.5
C216939,198,1,9602.72,4,2,5,11,Potential,high,62.5
C217063,240,1,83.68,4,2,1,7,Potential,high,32.5
C217064,302,1,143.36,4,2,2,8,Potential,high,40
C217252,87,1,322.56,5,2,3,10,Potential,low,55
C217265,298,1,20.92,4,2,1,7,Potential,high,32.5
C217319,149,1,2700.72,5,2,4,11,Potential,medium,62.5
C217327,725,1,2400.68,1,2,4,7,Lost,high,32.5
C217350,130,1,9450,5,2,5,12,Potential,medium,70
C217430,118,1,130.75,5,2,2,9,Potential,medium,47.5
C217459,475,1,365.94,3,2,3,8,Potential,high,40
C217477,377,1,322.56,3,2,3,8,Potential,high,40
C217547,175,1,600.17,4,2,3,9,Potential,medium,47.5
C217572,542,1,47.07,2,2,1,5,Lost,high,17.5
C217588,391,1,573.44,3,2,3,8,Potential,high,40
C217605,24,1,5.23,5,2,1,8,Potential,low,40
C217635,778,1,2700.72,1,2,4,7,Lost,high,32.5
C217658,695,1,7502,1,2,5,8,Lost,high,40
C217781,309,1,650.56,4,2,3,9,Potential,high,47.5
C217903,699,1,2700.72,1,2,4,7,Lost,high,32.5
C218062,570,1,5.23,2,2,1,5,Lost,high,17.5
C218166,242,1,1200.32,4,2,4,10,Potential,high,55
C218281,551,1,5.23,2,2,1,5,Lost,high,17.5
C218300,554,1,896,2,2,3,7,Lost,high,32.5
C218328,658,1,130.75,1,2,2,5,Lost,high,17.5
C218356,389,1,365.94,3,2,3,8,Potential,high,40
C218363,93,1,47.07,5,2,1,8,Potential,medium,40
C218414,43,1,4801.28,5,2,4,11,Potential,low,62.5
C218566,378,1,4801.28,3,2,4,9,Potential,high,47.5
C218580,681,1,9450,1,2,5,8,Lost,high,40
C218638,616,1,300.08,2,2,2,6,Lost,high,25
C218737,237,1,9602.72,4,2,5,11,Potential,high,62.5
C218751,557,1,15004.25,2,2,5,9,Lost,high,47.5
C218800,528,1,9450,2,2,5,9,Lost,high,47.5
C219018,411,1,322.56,3,2,3,8,Potential,high,40
C219031,33,1,7502,5,2,5,12,Potential,low,70
C219036,561,1,40.66,2,2,1,5,Lost,high,17.5
C219065,193,1,5.23,4,2,1,7,Potential,high,32.5
C219074,344,1,600.17,3,2,3,8,Potential,high,40
C219101,615,1,1016.5,2,2,3,7,Lost,high,32.5
C219131,19,1,35.84,5,2,1,8,Potential,low,40
C219140,604,1,7502,2,2,5,9,Lost,high,47.5
C219277,346,1,162.64,3,2,2,7,Potential,high,32.5
C219322,399,1,573.44,3,2,3,8,Potential,high,40
C219362,736,1,1200.32,1,2,4,7,Lost,high,32.5
C219393,413,1,26250,3,2,5,10,Potential,high,55
C219404,120,1,1200.32,5,2,4,11,Potential,medium,62.5
C219498,200,1,130.75,4,2,2,8,Potential,high,40
C219635,370,1,130.75,3,2,2,7,Potential,high,32.5
C219715,205,1,4801.28,4,2,4,10,Potential,high,55
C219727,171,1,650.56,4,2,3,9,Potential,medium,47.5
C219964,519,1,47.07,2,2,1,5,Lost,high,17.5
C220017,101,1,2700.72,5,2,4,11,Potential,medium,62.5
C220733,377,1,365.94,3,2,3,8,Potential,high,40
C220749,340,1,1200.32,3,2,4,9,Potential,high,47.5
C220753,333,1,573.44,3,2,3,8,Potential,high,40
C220809,563,1,7502,2,2,5,9,Lost,high,47.5
C220812,496,1,7502,2,2,5,9,Lost,high,47.5
C220820,12,1,7502,5,2,5,12,Potential,low,70
C220867,115,1,5401.53,5,2,5,12,Potential,medium,70
C220891,614,1,5401.53,2,2,5,9,Lost,high,47.5
C220908,417,1,573.44,3,2,3,8,Potential,high,40
C220943,457,1,9602.72,3,2,5,10,Potential,high,55
C220980,206,1,187.68,4,2,2,8,Potential,high,40
C220983,84,1,4801.28,5,2,4,11,Potential,low,62.5
C220989,591,1,2700.72,2,2,4,8,Lost,high,40
C221038,66,1,1200.32,5,2,4,11,Potential,low,62.5
C221042,687,1,60.6,1,2,1,4,Lost,high,10
C221149,622,1,2700.72,2,2,4,8,Lost,high,40
C221163,248,1,16800,4,2,5,11,Potential,high,62.5
C221225,290,1,300.08,4,2,2,8,Potential,high,40
C221265,567,1,300.08,2,2,2,6,Lost,high,25
C221276,588,1,365.94,2,2,3,7,Lost,high,32.5
C221279,216,1,2700.72,4,2,4,10,Potential,high,55
C221378,277,1,83.68,4,2,1,7,Potential,high,32.5
C221566,31,1,300.08,5,2,2,9,Potential,low,47.5
C221638,52,1,9602.72,5,2,5,12,Potential,low,70
C221645,580,1,365.94,2,2,3,7,Lost,high,32.5
C221713,153,1,5401.53,5,2,5,12,Potential,medium,70
C221803,547,1,300.08,2,2,2,6,Lost,high,25
C221962,59,1,2700.72,5,2,4,11,Potential,low,62.5
C221995,653,1,187.68,1,2,2,5,Lost,high,17.5
C222073,354,1,11.73,3,2,1,6,Potential,high,25
C222140,241,1,136.35,4,2,2,8,Potential,high,40
C222153,654,1,7502,1,2,5,8,Lost,high,40
C222182,614,1,2400.68,2,2,4,8,Lost,high,40
C222212,713,1,2700.72,1,2,4,7,Lost,high,32.5
C222218,421,1,40.66,3,2,1,6,Potential,high,25
C222252,449,1,1016.5,3,2,3,8,Potential,high,40
C222256,676,1,2700.72,1,2,4,7,Lost,high,32.5
C222303,796,1,650.56,1,2,3,6,Lost,high,25
C222479,219,1,378.75,4,2,3,9,Potential,high,47.5
C222482,341,1,46.92,3,2,1,6,Potential,high,25
C222552,623,1,35.84,2,2,1,5,Lost,high,17.5
C222625,624,1,7502,2,2,5,9,Lost,high,47.5
C222698,65,1,7502,5,2,5,12,Potential,low,70
C222871,792,1,162.64,1,2,2,5,Lost,high,17.5
C222873,243,1,300.08,4,2,2,8,Potential,high,40
C222899,250,1,2700.72,4,2,4,10,Potential,high,55
C222986,426,1,1016.5,3,2,3,8,Potential,high,40
C223121,565,1,35.84,2,2,1,5,Lost,high,17.5
C223131,193,1,2700.72,4,2,4,10,Potential,high,55
C223163,71,1,130.75,5,2,2,9,Potential,low,47.5
C223164,582,1,20.92,2,2,1,5,Lost,high,17.5
C223171,201,1,7502,4,2,5,11,Potential,high,62.5
C223285,697,1,2700.72,1,2,4,7,Lost,high,32.5
C223290,752,1,4801.28,1,2,4,7,Lost,high,32.5
C223399,185,1,1016.5,4,2,3,9,Potential,high,47.5
C223560,240,1,5401.53,4,2,5,11,Potential,high,62.5
C223592,137,1,35.84,5,2,1,8,Potential,medium,40
C223681,95,1,7502,5,2,5,12,Potential,medium,70
C223732,392,1,1016.5,3,2,3,8,Potential,high,40
C223734,534,1,1200.32,2,2,4,8,Lost,high,40
C223765,449,1,300.08,3,2,2,7,Potential,high,32.5
C223777,46,1,20.92,5,2,1,8,Potential,low,40
C223787,587,1,40.66,2,2,1,5,Lost,high,17.5
C223981,236,1,300.08,4,2,2,8,Potential,high,40
C224033,1,1,7502,5,2,5,12,Potential,low,70
C224041,195,1,130.75,4,2,2,8,Potential,high,40
C224080,296,1,162.64,4,2,2,8,Potential,high,40
C224302,484,1,40.66,2,2,1,5,Lost,high,17.5
C224325,156,1,162.64,5,2,2,9,Potential,medium,47.5
C224335,683,1,46.92,1,2,1,4,Lost,high,10
C224338,277,1,1200.32,4,2,4,10,Potential,high,55
C224414,522,1,4801.28,2,2,4,8,Lost,high,40
C224427,574,1,7502,2,2,5,9,Lost,high,47.5
C224446,70,1,365.94,5,2,3,10,Potential,low,55
C224450,556,1,130.75,2,2,2,6,Lost,high,25
C224453,322,1,300.08,3,2,2,7,Potential,high,32.5
C224471,529,1,9450,2,2,5,9,Lost,high,47.5
C224501,357,1,20.92,3,2,1,6,Potential,high,25
C224555,716,1,600.17,1,2,3,6,Lost,high,25
C224565,298,1,1200.32,4,2,4,10,Potential,high,55
C224593,641,1,60.6,2,2,1,5,Lost,high,17.5
C224641,118,1,300.08,5,2,2,9,Potential,medium,47.5
C224698,7,1,15004.25,5,2,5,12,Potential,low,70
C224701,493,1,896,2,2,3,7,Lost,high,32.5
C224718,381,1,1200.32,3,2,4,9,Potential,high,47.5
C224747,237,1,40.66,4,2,1,7,Potential,high,32.5
C224895,489,1,15004.25,2,2,5,9,Lost,high,47.5
C224926,684,1,20.92,1,2,1,4,Lost,high,10
C224953,198,1,136.35,4,2,2,8,Potential,high,40
C225020,322,1,26250,3,2,5,10,Potential,high,55
C225102,143,1,896,5,2,3,10,Potential,medium,55
C225158,279,1,35.84,4,2,1,7,Potential,high,32.5
C225279,428,1,300.08,3,2,2,7,Potential,high,32.5
C225410,344,1,2700.72,3,2,4,9,Potential,high,47.5
C225459,455,1,300.08,3,2,2,7,Potential,high,32.5
C225509,234,1,650.56,4,2,3,9,Potential,high,47.5
C225636,622,1,300.08,2,2,2,6,Lost,high,25
C225702,300,1,60.6,4,2,1,7,Potential,high,32.5
C225912,330,1,5.23,3,2,1,6,Potential,high,25
C225939,679,1,1016.5,1,2,3,6,Lost,high,25
C225990,619,1,300.08,2,2,2,6,Lost,high,25
C226002,549,1,4801.28,2,2,4,8,Lost,high,40
C226059,791,1,1200.32,1,2,4,7,Lost,high,32.5
C226077,160,1,650.56,5,2,3,10,Potential,medium,55
C226111,500,1,7502,2,2,5,9,Lost,high,47.5
C226135,294,1,1016.5,4,2,3,9,Potential,high,47.5
C226443,198,1,1016.5,4,2,3,9,Potential,high,47.5
C226541,286,1,11.73,4,2,1,7,Potential,high,32.5
C226685,609,1,16800,2,2,5,9,Lost,high,47.5
C226730,777,1,1200.32,1,2,4,7,Lost,high,32.5
C226787,597,1,2400.68,2,2,4,8,Lost,high,40
C226819,86,1,143.36,5,2,2,9,Potential,low,47.5
C226852,511,1,83.68,2,2,1,5,Lost,high,17.5
C226873,46,1,4801.28,5,2,4,11,Potential,low,62.5
C226890,283,1,60.6,4,2,1,7,Potential,high,32.5
C226986,344,1,15.15,3,2,1,6,Potential,high,25
C227006,536,1,1200.32,2,2,4,8,Lost,high,40
C227014,347,1,5.23,3,2,1,6,Potential,high,25
C227168,264,1,15004.25,4,2,5,11,Potential,high,62.5
C227256,397,1,322.56,3,2,3,8,Potential,high,40
C227320,114,1,650.56,5,2,3,10,Potential,medium,55
C227370,420,1,1200.32,3,3,4,10,Loyal,high,57.5
C227551,81,1,40.66,5,3,1,9,Potential,low,50
C227574,781,1,130.75,1,3,2,6,At Risk,high,27.5
C227649,164,1,162.64,4,3,2,9,Potential,medium,50
C227724,20,1,143.36,5,3,2,10,Potential,low,57.5
C227771,712,1,1016.5,1,3,3,7,At Risk,high,35
C227787,480,1,162.64,2,3,2,7,At Risk,high,35
C227932,64,1,4801.28,5,3,4,12,Loyal,low,72.5
C227986,648,1,83.68,1,3,1,5,At Risk,high,20
C228071,478,1,7502,2,3,5,10,At Risk,high,57.5
C228206,76,1,7502,5,3,5,13,Loyal,low,80
C228223,611,1,26250,2,3,5,10,At Risk,high,57.5
C228313,488,1,378.75,2,3,3,8,At Risk,high,42.5
C228319,313,1,9450,3,3,5,11,Loyal,high,65
C228328,378,1,896,3,3,3,9,Loyal,high,50
C228532,283,1,11.73,4,3,1,8,Potential,high,42.5
C228599,405,1,5401.53,3,3,5,11,Loyal,high,65
C228601,447,1,7502,3,3,5,11,Loyal,high,65
C228688,791,1,47.07,1,3,1,5,At Risk,high,20
C228690,261,1,365.94,4,3,3,10,Loyal,high,57.5
C228733,273,1,40.66,4,3,1,8,Potential,high,42.5
C228801,22,1,600.17,5,3,3,11,Loyal,low,65
C228803,330,1,5.23,3,3,1,7,Potential,high,35
C228811,128,1,35.84,5,3,1,9,Potential,medium,50
C229072,341,1,46.92,3,3,1,7,Potential,high,35
C229082,457,1,20.92,3,3,1,7,Potential,high,35
C229152,752,1,35.84,1,3,1,5,At Risk,high,20
C229174,344,1,83.68,3,3,1,7,Potential,high,35
C229229,198,1,143.36,4,3,2,9,Potential,high,50
C229230,331,1,15004.25,3,3,5,11,Loyal,high,65
C229320,99,1,7502,5,3,5,13,Loyal,medium,80
C229441,339,1,1016.5,3,3,3,9,Loyal,high,50
C229506,214,1,1016.5,4,3,3,10,Loyal,high,57.5
C229540,217,1,1016.5,4,3,3,10,Loyal,high,57.5
C229621,163,1,187.68,4,3,2,9,Potential,medium,50
C229696,260,1,650.56,4,3,3,10,Loyal,high,57.5
C229752,510,1,1016.5,2,3,3,8,At Risk,high,42.5
C229790,61,1,650.56,5,3,3,11,Loyal,low,65
C229866,540,1,2700.72,2,3,4,9,At Risk,high,50
C229989,614,1,650.56,2,3,3,8,At Risk,high,42.5
C229992,621,1,15004.25,2,3,5,10,At Risk,high,57.5
C229995,358,1,365.94,3,3,3,9,Loyal,high,50
C230008,348,1,26250,3,3,5,11,Loyal,high,65
C230013,288,1,300.08,4,3,2,9,Potential,high,50
C230169,103,1,105.57,5,3,2,10,Potential,medium,57.5
C230240,76,1,365.94,5,3,3,11,Loyal,low,65
C230330,454,1,293.25,3,3,2,8,Potential,high,42.5
C230337,387,1,4801.28,3,3,4,10,Loyal,high,57.5
C230431,561,1,365.94,2,3,3,8,At Risk,high,42.5
C230517,109,1,600.17,5,3,3,11,Loyal,medium,65
C230602,737,1,83.68,1,3,1,5,At Risk,high,20
